text,label
吃盐酸氨基葡萄糖胶囊,后果表述
流脑疫苗该打哪个？流脑A和流脑A+C,其他
喝咖啡胃难受可以吃整肠丸吗？,注意事项
鼻子里面很疼，怎么办？,治疗方案
Rh(D)-是什么血型,其他
请问根据早期bC，能看出末次月经和受孕时间？误差是多少？会超过一个月吗？11月12日做的bC，子宫前...,其他
我是否怀孕了,治疗方案
乙肝大三阳能治好吗,疾病表述
过敏性鼻炎一发作好引起哮喘怎么办？,治疗方案
膀胱癌早期症状,疾病表述
拉肚子是排毒吗,其他
谷维素吃多了会死人吗，因为我有失眠应该吃多少呢,其他
过敏性鼻炎哮喘综合症脱敏治疗 什么情况适合,治疗方案
玫瑰痤疮多年反复下巴部位有根治良药吗,治疗方案
左脸腮区包块变大变多整个脸腮有点肿下不是淋疤肿瘤要做手术。请问挂什么科看病呢？,其他
避孕药的副作用有什么？,功效作用
为什么怀孕没有胎心胎芽,病情诊断
增高的穴位在哪里 直接使用增高的 贴贴高,其他
中药何首乌、白芨、青黛、甘松和生姜染发,其他
上午吃了消炎利胆片，但之前吃了复方氨酚烷胺胶囊，因该没事吧？,其他
脑袋晕眼睛开始慢慢的黑站不住过一会就好了是怎么回事,病情诊断
盆腔炎月经推迟怎么办,治疗方案
肛门尖锐湿疣治疗期间能吃补肾的药物吗,注意事项
双侧臀肌挛缩 膝关节炎左膝or臀肌希望医生能对我左膝的治疗做出初步诊断和建议，谢谢。,治疗方案
外阴炎的原因？我总是外阴瘙痒，已经有两个月了，天天...,病情诊断
吃了紧急避孕药后为什么来俩次月经,其他
丙肝患者应该忌什么,注意事项
有中度宫颈糜烂带避孕套有没有影响,其他
请问肠镜检查和下消化道造影的具体步骤是什...,其他
今天晚上洗脸，突然长了一个小黑点是什么情况,病情诊断
山西哪家医院隆胸好?,就医建议
萎缩性胃炎能喝酸奶吗,注意事项
男科 我是不是克氏综合症,其他
子宫肌瘤形成原因,病因分析
宝妈们bc看男女有没有出错的时候？,其他
怎样让腿上的肉速减！！！！,治疗方案
干桂圆和大枣一起泡水喝可以久喝吗？,注意事项
好多头皮怎么办呢,治疗方案
不育患者可以多吃些什么,注意事项
吃完打胎药四天去检查？,其他
会怀孕吗，什么时候查合适,其他
脚底脱皮，不痛不痒的，有什么大毛病么,病情诊断
患男性不育怎样治比较好,治疗方案
广州乳腺纤维瘤治疗哪家医院效果好,就医建议
脖子长了很多扁平疣已用5瓶伊可尔也没好？...,治疗方案
孕期能高潮吗,其他
阳痿了精神性阳痿能治好吗,疾病表述
肝癌发烧不退怎么办?,治疗方案
被狗咬伤破皮了流血了需要我们怎么办,治疗方案
为什么来月经期间大腿会出现血印,病情诊断
汗蒸对人体有什么好处？,功效作用
什么是颌下间隙感染,疾病表述
怎么更好的治疗尖锐湿疣？,治疗方案
几月份备孕比较好,其他
我每天吃早饭第一口时总是有点噎请问医生有什么办？,治疗方案
想要来做双眼皮手术关于割双眼皮做了双眼皮手术之后前三天是否需要每天来院挂盐水？,治疗方案
大便总是有便血是痔疮吗？最近我自己老是有...,病情诊断
一周半的宝宝该怎样进行补钙，锌，还有多种营养？,治疗方案
白癜风治愈之后会不会再次复发,疾病表述
得了肝腹水症怎么治疗,治疗方案
脸上长痤疮怎么回事？,病情诊断
月经前两天白带呈蛋清拉丝状，是怎么回事,病情诊断
6月25号同房了7月19来了月经，请问还会怀孕吗？,其他
月经量一次比一次少会导致不孕吗,后果表述
软疣尖锐湿疣区别,疾病表述
身子软不带动恶心想吐胃感觉烧是怎么回事这是什么病，厉害吗,病情诊断
子宫内膜异位怎样治疗效果最好,治疗方案
请问我就是每次尿快完的时候会痛要吃什么药？,治疗方案
口干舌燥，舌胎厚，咽干，唾液少，有增加唾液的药吗？,治疗方案
鼻部形状整形要多少钱,医疗费用
阴部越来越黑什么原因,病情诊断
推荐扬州女性不孕专科医院哪个比较好？,就医建议
去医院治网球肘大概多少钱,医疗费用
灰 趾 甲 能 根 治 吗 ?,疾病表述
注射除皱针多久见效,其他
乳腺癌属于恶性肿瘤吗？,疾病表述
眼睛为什么不怎么睁？,病情诊断
子宫内膜异位检查价格,医疗费用
南昌治好生殖器疱疹得花多少钱啊,医疗费用
绝经期到了有什么方法治疗,治疗方案
2月8号人流为什么到现在都没有来月经，有什么解决,病情诊断
是淋巴结吗？怎么冶?,治疗方案
青光眼的症状是什么,疾病表述
有人说胆结石患者不能吃鱼？,注意事项
如何治疗转移性肝癌,治疗方案
怀孕什么时候吃叶酸,其他
请问是脊椎病吗？后背的左边上部位，几天了都酸痛，怎么回事呢？,病情诊断
我最近老是腰痛，是什么病很正常的！正常的孕期反应的，注意多加休息的,病情诊断
月经周期28天卵泡大概几天能破监测卵巢后，排卵日期算不准_大概几天能看见卵泡的成长过程呢，排卵的日子我算不准，能帮忙算一下么？_,其他
北京哪个医院治疗肝硬化好...,就医建议
牛皮癣的早期如何治疗,治疗方案
子宫内膜异位能根治吗,疾病表述
一吃海鲜就会过敏，吃一般的鱼类（草鱼、鲤鱼类）不会，是否是高蛋白过敏？有何危害？平时的饮食要注意什么..,注意事项
吃什么可以让宝宝长快一点？,治疗方案
宫颈肥大患者都有什么样的症状,疾病表述
怎样做才能减轻关节屈曲练习时的疼痛,治疗方案
腰椎突出最常见部位,疾病表述
如何消除紧张和焦虑？,治疗方案
吃什么炖品对肝硬化好,治疗方案
什么药治疗儿童癫痫呢,治疗方案
癫痫有什么偏方么,治疗方案
五岁女孩的阴道一般有多长,其他
嘴唇发紫是怎么回事呢？,病情诊断
慢性胆囊炎伴有慢性胃炎吃什么药好，怎么治疗,治疗方案
外阴白斑怎么回事,病情诊断
专业治疗弱精哪家,就医建议
男性乳房肥大怎么办？是用西医吃激素治疗还...,治疗方案
果是提前那排暖期那次同房会怀孕吗,其他
无痛人流痛吗,其他
血压低70\40心跳40该怎么办?,治疗方案
你好，请问一下小孩哭闹时由于缺钙。那应该选那个牌子...,其他
骨折手术后要注意什么？,注意事项
请问会不会怀孕,其他
请问乳腺增生饮食有什么注意事项？,注意事项
95年吃烧烤得病后至今没有治好 应该怎么治？,治疗方案
山东哪家医院治甲减这样的病,就医建议
厦门哪家医院治疗不孕不育好？,就医建议
胃酸多和只有早晨胃胀是怎么回事？有关联吗？,病情诊断
除了运动，增强免疫力的方法？？？？,治疗方案
患上甲状腺结节要怎么样治疗,治疗方案
下嘴唇中间长一粒小红痣是有什么特殊涵义麽？,其他
小孩的阴襄松驰是什么意思？小孩的阴襄松驰...,疾病表述
儿童高热惊厥儿童高热惊厥您说我平时应该给他喂点什么、或者补充点什么啊！会不会发展成癫痫。谢谢杨主任能在帮忙中阅读我的提问，祝工作顺利！_,治疗方案
慢性乳腺炎如何治疗？,治疗方案
早期的白斑能治好吗,疾病表述
温州治疗阳痿的医院治阳痿？,就医建议
月经来前肚胀，胸胀，吃什么可以,其他
成人矫正牙齿的年龄,其他
甲亢怎么治更能好,治疗方案
究竟什么是龟头炎？,疾病表述
肾结石是不是会引起膝盖疼痛,疾病表述
花露水进眼睛怎么办,治疗方案
中风偏瘫半年多手指恢复方法,治疗方案
甲亢 甲减甲亢？甲减？希望医生帮忙分析病情··究竟是甲减还是甲亢··备注：孕妇14周,其他
痔疮和肛瘘怎么办,治疗方案
过敏性鼻炎怎么治,治疗方案
用什么方法治脂肪肝最好,治疗方案
白癜风饮食注意什么,注意事项
有的说是多形性红斑，又有说是类似牛皮癣不知道什么皮肤病，能不能根除？,其他
23岁胸部怎么还不发育呢,病因分析
不知道。结婚一年。怎么能怀孕呢。,其他
韩式埋线双眼皮有害吗,后果表述
以前来姨妈之前从来没有胸疼,病情诊断
尖锐湿疣激光后可以坐浴吗,注意事项
这几种类型的鼻炎的人能用生理盐水洗鼻吗？,注意事项
治疗焦虑症的好的医院,就医建议
更年期看什么科比较好呢？,就医建议
乳房喂奶时被宝宝弄破皮了，该如何处理，怎样才不？,治疗方案
右肾盂内稍低回声团34#17严重吗,指标解读
月经后还有些褐色分泌物是怎么回事,病情诊断
阴道炎孕38周细菌阴炎可以用什么药孕晚期目前38周，可以用什么安全药，不治疗胎儿阴道娩出是否会感染，_,治疗方案
连续两个月月经都提前十天左右，是怎么回,病情诊断
得HPV感染原因,病因分析
肝炎患者护理注意什么,注意事项
肾病高血压食疗怎么样的？,治疗方案
牛皮癣一般有什么危害？,后果表述
糖尿病初期吃什么中药好,治疗方案
得了原发性癫痫该吃些什么东西,注意事项
剖腹产50天同房了会怀孕吗?,其他
两岁半宝宝可以吃五谷磨坊吗,注意事项
我家孩子出生四天只尿了两次，两天没尿了，怎么回事啊？,病情诊断
怀孕了误以为月经不调吃错药会怎么样调经的,后果表述
肝硬化腹水应如何治疗,治疗方案
2岁小孩肺炎该主意些什么,注意事项
想知道孩子现在到底是不是心肌炎，孩子今,病情诊断
你好请问流产的状况,其他
高压180到190，低压90持续10天怎么办,治疗方案
感冒的时候该吃些什么呢？,注意事项
孕妇不能吃火锅吗？,注意事项
那现在去医院能查得出来吗,其他
是不是肾虚啊？,病情诊断
看有什么办法治疗，怀孕5个月。,治疗方案
怎样搭配节食与运动算是健康减肥,注意事项
发茂森除脂生发片是饭后服用吗（女，...,注意事项
大拇指突然一觉醒来向后弯曲有疼痛感是怎么了？,病情诊断
引起痔疮的原因？混合痔用打针的方式治疗后肛门内有一...,病因分析
上肢偏瘦从小到大都这样为什么呢,病情诊断
孕妇九个月吃东西呛到对宝宝有影响吗？,后果表述
儿童耳朵根和耳朵里疼怎么办,治疗方案
我最近老是晚上咳嗽不止，白天几乎不咳，是怎么了？,病情诊断
宝妈们我家宝快三个半月了，可以给宝把尿吗？,其他
大拇指的指甲枯了怎么办？,治疗方案
甲亢右脑头痛是啥问题,病情诊断
胸前长了些黑斑是怎么回事？,病情诊断
抽搐是癫痫病的症状吗？,疾病表述
脸过敏，吃什么药,治疗方案
上海种植牙种类有哪些？缺了一颗牙齿选哪种,其他
怎样去虱子 根除，用硫磺皂怎么样，是直接把硫磺皂抹在头发上吗,治疗方案
排卵的表现？,其他
飞蚊症加重了,治疗方案
女性发生乳腺癌能吃西红柿吗？,注意事项
怎么能去除头屑？,治疗方案
肺部感染，气胸做完手术后咨询胸外科气胸引流瓶放了150毫升盐水，3天后变成300毫升，是不是伤口还没愈合？用不用把管子夹住观察有气没有了？_,其他
会是尿毒症的表现吗,其他
阴囊和大腿之间总是粘粘的感觉，冬天好一些，夏天就很明显，怎么办,病情诊断
请问白细胞偏高是怎么回事？,病情诊断
腰痛可能是怀孕了吗？,病情诊断
我是否不孕不育,病情诊断
每天睡眠八小时正常，为什么就是困,病情诊断
斑秃去哪家医院看好,就医建议
杭州哪家医院治了白癜风,就医建议
我快60岁了近几天发现乳房隐约胀痛不知是什么原因,病情诊断
人流之后有什么需要注意的？,注意事项
通过接吻会感染艾滋吗？,疾病表述
我七月七号月经该来七月一号同房没避孕会怀孕吗？,其他
是否是气胸？胃上面一点胸部下面中间位置，？胃上面一...,病情诊断
自体软骨隆鼻价格一般多少钱,医疗费用
脖子上发黑 痒两年了 都下不去~这个问题已经出现挺久了，不过都没太在意。开始只是在下巴往下的一小块，很痒，抓了以后就发红，有些疼（大概发炎了。。。）然后渐渐变黑，而且变得非常干燥和粗糙，皱巴巴的。到了夏季会自动好转，但是皮肤还是黑的。以前一直以为是秋冬季节太干燥，所以擦了许多保湿乳液，但效果不大。现在锁骨周围和脖子后面的地方也开始发痒，发黑。不敢想象整个脖子都变成那样。请问这个可能是什么原因呢？怎样治疗？万分感谢！！！,病情诊断
请问哪能里可以彻底治好慢性荨麻疹,就医建议
带有血的鼻涕，为什么？,病情诊断
高血糖吃什么肉好,注意事项
什么是&quoT;坐椅综合症&quoT;,疾病表述
成都治癫痫要去哪家医院最专业,就医建议
怀孕十八周是否能用听诊器听到宝宝的心脏跳动？,其他
剪光头头发会变多吗,后果表述
脑梗塞眼睛看出去花能不能吃甲钴胺治疗,其他
前列腺增大用什么药物治疗,治疗方案
头皮湿疹是怎么引起的,病因分析
甲状腺甲状腺要不要增加药量？还有没有别的办法,治疗方案
儿子老是晚上七八点的时候手脚出汗咋回事啊，有时候明明很凉，手心都是黏糊糊的,病情诊断
涎腺多形性腺瘤病理特点？,疾病表述
治肛门湿疹哪个医院治疗最好,就医建议
甲亢指标偏高是不是怀孕造成的,其他
14岁女孩左边头疼右手发麻请问是怎么回,病情诊断
子宫肌瘤是否可以怀孕,疾病表述
治疗外阴瘙痒究竟要多少钱,医疗费用
湖南血管瘤最权威的医院,就医建议
药流能这样自己吃吗？,注意事项
宝宝眼睛左右动爱哭怎么回事,病情诊断
你好！我5月20号来的月经，26号就干净了，到了6月6号7号都同房了，会不会怀孕？我想要一个宝宝...,其他
子宫癌的治疗方式通常有哪些,治疗方案
肺癌晚期肺癌晚期的治疗方法,治疗方案
宝宝快八个月了近几天发现有尖叫的现象怎么回事,病情诊断
精索静脉曲张怎样恢复快,治疗方案
宁海痔疮微创多少钱？这样需要看病么近期的一个星期出...,医疗费用
治运动神经元哪里效果好?,就医建议
总是干咳是怎么回事,病情诊断
自然生产之后几个月经期会恢复正常,其他
挖鼻孔会使鼻孔变大吗,其他
胎记治疗有什么好方法啊,治疗方案
怀孕症状与月经前期症状,疾病表述
她上眼睫毛前半截张了趴下来的，经常摩擦眼球，怎么办？,治疗方案
2岁小孩感冒发烧吃头孢必须要三天吗,注意事项
阴道脓肿是什么原因影起的？,病因分析
尖锐湿疣初期现象,疾病表述
疝气手术多少钱,医疗费用
尿道炎是怎么引起的？为什么再龟头处会有疼痛感，服药...,病因分析
平时有血压高症状，经常吃降压药，60多岁经常头晕，耳鸣是什么原因，吃什么药,病情诊断
我甘油三酯的数据是3.67,指标解读
甘油三脂偏低，没有什么大碍吧？,指标解读
白癜风怎么治最快,治疗方案
你好、帮忙看一下这个怀孕了么？月经上个月一号左右结束、这个月现在没来、刚破腹产5个月、、断母乳已经,其他
甲减甲减的禁止食物,注意事项
跑步为什么跨疼,病情诊断
风湿性关节炎怎么治疗，女，50岁，已经很多年了， 关节炎到底能不能按摩？~患者信息：女 50岁 山东 菏泽 病情描述(发病时间、主要症状等)： 膝盖 有骨刺，不能久站 也不能走很大会， 想得到怎样的帮助： 有医生说不能按摩，还有说能，到底能不能，怎么治疗有效，，或者有没有偏方,治疗方案
治疗不育需要注意什么,注意事项
小儿腿部畸形现有明显好转随后当如何治疗,治疗方案
只是胆固醇偏高需要服什么药？,治疗方案
打球脚崴了怎么办,治疗方案
胃里有个囊肿应该怎么办？,治疗方案
治尖锐尖锐湿疣的好医院,就医建议
白癜风患者不能吃什么蔬菜呢,注意事项
我得疱疹10年了久治不_，会转化成癌吗,其他
我今天打瘦脸针了，晚上感冒发烧39度，我该怎么办？,治疗方案
黑龙江省好的耳鼻喉医院,就医建议
我是乙肝患者，我在吃替比夫定，能怀孕吗,其他
溃疡性结肠炎如何彻底治愈？,治疗方案
胃不好的人总吃鸡蛋糕好不好？,后果表述
宫颈炎糜烂治疗宫颈炎能物理治疗吗？,治疗方案
女性有外阴白斑怎么处理这个病情好呢？,治疗方案
治疗阳痿的方法哪个有效,治疗方案
治疗无精症方法都些有什么,治疗方案
哈尔滨输卵管堵塞医院哪里好,就医建议
小孩打完退烧针还不退烧怎么办,治疗方案
肩关节疼痛，都是肩周炎吗,病情诊断
推荐贵阳治疗早谢哪个医院更好,就医建议
如何增加肠蠕动,治疗方案
说话不标准，有时有口痴，是否是舌系过长说话不标准此小孩从出生到现在什么事情（如翻身、长牙齿、会做路、会说话）都比别小孩慢，是否是舌系过长引起_,病情诊断
七个月宝宝消化不良怎么调理,治疗方案
53型22型81型病毒感染怎么治疗,治疗方案
沐足店椅子上给扎了脚底这样会感染艾滋病吗 Hiv风险评估,其他
宫颈糜烂1度需要治疗吗,治疗方案
治疗肝硬化用什么药最好,治疗方案
老人脸水肿是什么原因？,病情诊断
产后感染发烧怎么办,治疗方案
2岁宝宝还要补钙吗,注意事项
怀孕2个月内意外流产该怎么办,治疗方案
刚刚查出来贫血，和胃炎有没有关系？吃什么,治疗方案
性功能障碍患者怎样提高性能力？,治疗方案
宫颈糜烂1度、白带白细胞2+该如何治疗,治疗方案
CDFI子宫肌层可见散在点状血流信号 是什么意思啊,指标解读
你好医生我刚刚怀孕一个月请问我要吃什么吗,注意事项
我老公脖子上起的像癣一样的东西，夏天有，冬天没有，太阳一晒就痒，是怎么回事，长春有哪个医院可以治啊,其他
维生素B2价格,医疗费用
嘴咬了下那怎么能消肿，消紫呢,治疗方案
盐酸左氧氟沙星滴耳液的作用,功效作用
益母草泡水喝有什么用？,功效作用
怎样治疗咽炎,治疗方案
患上肾病综合征该怎样治好,治疗方案
在东阳脱发可以去中医院看还是去人民医院看我头发掉的厉害还流虚汗去那个医院看好点,就医建议
合肥治疗儿童白癜风的费用,医疗费用
焦虑症表现,疾病表述
右乳多发结节快点得到回复，没有糖尿病这样问题是不是严重需要来医院看病_,其他
请教白癜风能治好么,疾病表述
阳茎短小勃起硬度不够怎么办,治疗方案
脑膜瘤严重的症状,疾病表述
登革热传播速度快么,疾病表述
肾虚如何治疗、用药。,治疗方案
宫颈维切手术做完一个月同房以后感觉小肚子有点疼，是不是感染了,病情诊断
大便带血是啥病,病情诊断
孩子排痰困难要如何治疗？,治疗方案
衡水看癫痫病怎么挂号,就医建议
双侧乳腺增生吃乳泰胶囊可以吗,治疗方案
患有先兆流产如何治疗效果好,治疗方案
请问血压在155，低压95属于高血压病了吗？是否要吃药？...,疾病表述
患者对冠心病介入治疗有哪些认识误区,其他
普通的阴道炎老好不了怎么办,治疗方案
临海杜桥最好前列腺炎治疗医院,就医建议
乳房在月经干净一个月内有水一定就是怀孕了吗,其他
血糖高吃什么药降的快,治疗方案
咨询：您好，老人说便秘，又不吃东西，用了麻仁润肠丸，几次也没有什么用，怎么办？,治疗方案
尿蛋白应该怎么办,治疗方案
腰椎间盘突出中医如何辨证分型,疾病表述
用牛奶蒸鸡蛋吃不知有无害处，好处,其他
尿道口痒是怎么回事,病情诊断
生男宝宝有什么特点，有什么反应,其他
咨询：过年的时候脸过敏特别严重，去了一个专看皮肤病的地方开了药，开的药中除了吃的还有早晚外用的，第一天使用晚上用的药后，第二天早上睡醒整个脸上起了一层的大皮屑，我用手撕了一块下巴的皮，然后觉得皮屑下的皮肤特别嫩，就去洗脸了，后来下巴下出现了一块白，到现在也没好，是怎么了？,其他
彩超隔多久可以做一次,注意事项
彻底治好乳腺增生有什么方法,治疗方案
月经一天就没有了是什么原因,病情诊断
红斑狼疮 狼疮能治好嘛？,疾病表述
怀孕2个半月用了双唑泰栓有害吗,后果表述
早上起床拉的便便挺好之后拉的就是稀得，一次拉的不多，一天拉三四次，便便颜色有点象灰色的是怎么了？,病情诊断
中医疗法大约何时可以不可以治愈？针灸疗法到底是否可用啊?,其他
蚂蚁爬进了鼻腔里,后果表述
